user;id;date;text
BayuFath;1,65E+18;25/04/2023 13.06;@collegemenfess Skilnya mungkin bisa skill mengajar atau lainnya. Yang bisa ngasilin uang sampingan. Tapi memang ngga mudah untuk ini. Tapi setidaknya kita sudah berusaha. Slain itu kalo ada masalah soal pembayaran spp, coba ditanya2 ke pihak kampus apakah ada mekanisme penurunan biaya spp ?
UNYmfs;1,65E+18;24/04/2023 11.36;Kk kk /uny, apa aja ya yg perlu disiapin buat daftar kampus mengajar?
Franova26;1,65E+18;24/04/2023 00.46;"Menurut saya, misal IKU nomor 4 yaitu Dosen yang memiliki pendidikan S3, sertifikat profesi/kompetensi, dan praktisi mengajar ke kampus. 

Menurut saya di indeks ini, dosen jadi fokus pengembangan sehingga harapannya institusi makin kuat. Hadirnya praktisi mengajar pun bukan menyaingi mereka, tapi gotong royong membantu pendidikan tinggi."
momypickmeup;1,65E+18;23/04/2023 23.25;@smartrichpretty @collegemenfess Hi kak maaf mjb, bila berkenan tolong bantu isi kuisioner Kampus Mengajar punya temen aku buat skripsi ya kak. Sblmnya terimakasih banyak ?? https://t.co/fkXI7IivI8
jogmfs;1,65E+18;23/04/2023 22.18;Jog, adakah yang ikut Kampus Mengajar 5 tahun ini?
adekchangbin;1,65E+18;23/04/2023 18.05;Khawatir sama nilai jurnalistik anjrit. Itu matkul gabisa dikonversi gegara gak sejalur sama Kampus Mengajar katanya?? sedangkan aku blm bikin apa2 sampe hari ini...
blackisnoiree;1,65E+18;22/04/2023 22.37;"dulu waktu ikutan kampus mengajar, wallpaper hapeku ini. terus muridku kepo itu siapa ya aku jawab ngawurr wkakaka ""pacarnya kakak"" terus mereka percaya donggg. akhirnya aku 5 bulan ga ganti walpaper???? https://t.co/kBuiB8BDAD"
selisihmakna;1,65E+18;21/04/2023 17.10;Sebagai dosen yang mengajar mahasiswa dengan beragam latar belakang, saya pikir opini ini bisa sangat2 menyakitkan mahasiswa Bung James di kampus yang mengidentifikasi dirinya sebagai bagian dari kelompok LGBTQI+.
tyramissyouuuu;1,65E+18;21/04/2023 14.29;@worksfess Sebenernya ini bukan gaji dari kerjaan sih tapi dari sejenis kegiatan magang yg dari pemerintah yaitu Kampus Mengajar jadi, gajinya kubuat beli emas 1 gram. Pertama kalinya beli barang dari hasil kerja keras sendiri hehe
ilysehunn;1,65E+18;21/04/2023 14.27;padahal dh ngerencanain dari awal kuliah, kalo sms 2 pmm trus sms 4 kampus mengajar ??
dreamingyu_k;1,65E+18;21/04/2023 12.59;Beli pake bbh kampus mengajar
wrizarding;1,65E+18;21/04/2023 04.01;"Program Kampus Merdeka yang bisa diraih untuk orang-orang yang aku jelaskan seperti di atas, ya, seperti MSIB, MBKM, atau Kampus Mengajar. 

Yang deket-deket aja. 

Dibilang punya motivasi iya, tapi realistis juga melihat keadaan."
akhsnnrkhls;1,65E+18;21/04/2023 00.30;Kampus Mengajar Angkatan 3 Reunion https://t.co/qMxie5jvBX
peacefulmardani;1,65E+18;20/04/2023 22.07;"Adapun kriteria responden pada penelitian ini, yaitu :
- Mahasiswa aktif Kampus Mengajar 5 

Apabila Anda telah memenuhi kriteria diatas, Saya mohon untuk meluangkan waktunya berpartisipasi dalam mengisi skala penelitian dengan tautan sebagai berikut:

https://t.co/cOmrTbXWqY https://t.co/n7le4iLB78"
mfbr25;1,65E+18;20/04/2023 13.04;Hanya ingin mengetahui pendapat temen2 yang ikut program kampus merdeka khususnya kampus mengajar
ritjaaaa;1,65E+18;20/04/2023 06.45;@haduhha Sebelumnya aku juga pernah ikut program kampus merdeka yang kampus mengajar, aku dapet konversi 20 sks, uang saku, dan experience yang seruu bangett.
rosyadiputra;1,65E+18;20/04/2023 06.12;Ga hanya di RS saja, di Kampus pun, ga cuma di FK, pasti ada yang tidak bisa mengajar. Pinternya pasti karena uda lulus S2, tp ga bisa mengajar.
roureaux;1,65E+18;19/04/2023 17.45;@kelinciputar di daerah batu kemarin waktu gue ada program kampus mengajar malah masih murah-murah, di surabaya mahal sekarang ya?
namuhae_;1,65E+18;19/04/2023 15.40;Aku yo kalo mau komen tntang iisma sbnrnya bingung jg, intinya kan iisma ini salah satu program dari MBKM yg isinya (Magang, Kampus Mengajar, Studi Independen) dll.. Salah satunya kan program iisma ini, tapi iisma ini tuh.. gimana ya. Dulu, pertukaran pelajar itu -c-
rthings006;1,65E+18;19/04/2023 09.13;@tanyakanrl ikut kegiatan kampus merdeka nder, kayak kampus mengajar, magang dll
UNYmfs;1,65E+18;19/04/2023 00.29;/uny kk kk, kalo mau ikut kampus mengajar kaya persiapan, daftar, dsb. baiknya dari kapan ya? Aku baru smt 2 dan pengen bgt :))
catdzed;1,65E+18;18/04/2023 18.36;mau ikut kampus mengajar??
cryufh;1,65E+18;18/04/2023 18.23;@txtdaribandung dulu waktu kampus mengajar, aku ditempatkan di garut tapi selalu berangkat jalan kiri karena ada jalan pintasnya wkwk
0niau;1,65E+18;18/04/2023 18.03;@kegblgnunfaedh relate lg HAHAHa pas kampus mengajar kemarin kan pesen gojek dari sekolah tmpat ngajar SMP yg ada SMK nya jg, trus ditanya “abis pulang sekolah? di SMP/ SMK?” pdhl w semes 5 badan gede pake baju bebas?? dan ini ditanya tiap gua pulang pas itu krn ga bawa motor selama sebulan lbh
YungTike;1,65E+18;18/04/2023 17.38;"Waktu Kampus Mengajar tahun 2022 di Kampung di Atas Awan, aku ngasih julukan kampungnya ini, krn emang letak kampungnya di tengah2 gunung &amp; dibalik awan-awan tersebut, alias kanan kiri dikelilingi pegunungan, jadi kalau mau ke kampung tersebut ya jalannya harus naik turun gunung."
AMP_Stories;1,65E+18;18/04/2023 16.36;Cerita Pengalaman Mahasiswa Mengajar Murid SDN Wonocolo IV Lewat Program Kampus Mengajar - https://t.co/KDf0fWw37y - https://t.co/KDf0fWw37y https://t.co/nR42kPs0rl #Cerita
hydilessi;1,65E+18;18/04/2023 14.55;"@winteryupi Trus dia kl smaa cwo caper banget tauu
Sama yg kampus mengajar itu, suka reply2 stpry trus sksd, gue sampe malu bacanya"
rachelmahadewi1;1,65E+18;18/04/2023 14.38;Gak bisa jauh2 kyknya dari Kampus Mengajar. Terima kasih buat kesempatannya! https://t.co/thwW0BmPhl
nuguninugu;1,65E+18;18/04/2023 13.32;"Siapapun yg nanti ikut kampus mengajar, harus ngasih tau gmn program kalian tu, jalannya gimana, programnya gimana 
Jangan mau jadi babu, kambing hitam, dimarah2in sama guru yg ada di sd dan lain sebagainya 
Apalagi kalian dimintain uang 
Ngeri deh sumpah, jangan sampe kek gw"
KomputerDariNol;1,65E+18;18/04/2023 13.22;"Lagi, kali ini mengajar dikelas B untuk mata kuliah Aplikasi Komputer di Universitas Andi Djemma (Unanda) Palopo dalam program Kolaborasi Praktisi Mengajar Kampus Merdeka Kemdikbud sebelum masuk libur lebaran ??

Insya Allah juga akan membersamai sampai 2 bulan kedepan https://t.co/FTZMEUZOSl"
ILikeU505;1,65E+18;18/04/2023 10.30;pas ikut kampus mengajar tu bru tau klo sistemnya sangat ribet ????
ILikeU505;1,65E+18;18/04/2023 10.29;kampus mengajar's dump https://t.co/fK0BuD6VGi
powerful_breeze;1,65E+18;18/04/2023 05.00;Tapi aneh juga ga minat ngajar tapi jadi guru dan keterima di sekolahan? Temen2ku pada bilang mereka ga minat dan emang ga pengen jadi guru, tapi di sisi lain pemerintah nyuruh kita ngajar dengan berbagai program entah Mbkm lah, sby mengajar lah, kampus merdeka dll
xarinstarx;1,65E+18;17/04/2023 22.30;dosen pembimbing kampus mengajar q ini baik skali wlopun ak sring bgt disuruh revisi laporan sm blio tp ak ttp luv????????
mikoginting;1,65E+18;17/04/2023 19.33;Selain mengajar di Coimbra Uni, Boaventura juga mengajar di beberapa kampus, salah satunya beberapa tahun lalu di IISL, Oñati, tempat saya studi master.
itadakimissuu;1,65E+18;17/04/2023 19.19;@unnesmenfess Banyakan yg dah lulus itu ikut mbkm entah kampus mengajar stupend kek gtu
ISalutem;1,65E+18;17/04/2023 14.26;"Sebanyak 75 dosen di Kampus Universitas Gajah Putih (UGP) Takengon belum menerima gaji hingga hari ini. Bahkan, puluhan dosen ini telah mengambil kesimpulan untuk tidak melakukan proses belajar mengajar sejak 2 Maret 2023.
https://t.co/i8cHqZpROa"
hakngyeon;1,65E+18;17/04/2023 11.54;Sumpah kesel. Kenapa ikut kampus mengajar kalo emang gaada niat ngajar sama sekali? Beban banget buset. Katanya sih ikut biar gak masuk kelas. Lucu nih orang. Lu anak FKIP, tapi gak ada minat ngajar aja udah aneh sih. Kenapa ga ambil sastra inggris aja kalo gitu…
hakngyeon;1,65E+18;17/04/2023 11.49;Bahkan ada anak pbi yang aku kenal tuh dia gamau ngajar sama sekali. Pas di sekolah kerjanya tiduran. Gaada minat ngajar anak-anak, tapi dia malah ikut kampus mengajar.
dawiguna;1,65E+18;16/04/2023 19.10;"Banyak hal dgn kerumitan tinggi, seperti Asuransi Jiwa Unit Link, 

harusnya hanya ditawarkan agen yg bersertifikat dan memahami mendalam baik perihal asuransi maupun investasi

Sarjana ekonomi biasa belum tentu paham. Saya pernah mengajar di kampus utk matkul Manajemen Asuransi"
oreyoblend;1,65E+18;16/04/2023 13.17;@worksfess kalo spd tu mending ikut program kampus merdeka yang kampus mengajar aja nder dari pemerintah, gampang kok lolosnya soalnya kuotanya buanyakk pol, temenku yg aku kenal dari spd semuanya lolos
Penghuluikan;1,65E+18;15/04/2023 23.29;"@RadityoDharmaP @analispolitik Mungkin perlu adanya pendidikan tambahan bagi mereka yg berminat untuk menjadi dosen, dimasukkan jadi mata kuliah opsional di jenjang S2 misalnya.

Dosen di kampus saya yg cakap dalam mengajar kebanyakan adalah mereka yg nyambi mengajar dan sebelum atau saat menempuh S2."
Penghuluikan;1,65E+18;15/04/2023 23.26;@RadityoDharmaP @analispolitik Ada juga seorang doktor, beliau salah satu dosen paling cerdas di kampus saya, tapi beliau adalah salah satu pengajar terburuk yg saya kenal, sementara ada doktor satu lagi yg secara akademik biasa2 saja tapi cara beliau mengajar sangat mudah dipahami.
Penghuluikan;1,65E+18;15/04/2023 23.24;"@RadityoDharmaP @analispolitik Mengajar ini bukan hal mudah memang.
Dulu di kampus ada dosen muda, dual degree indo-perancis. Beliau emang cerdas tapi sulit menjelaskan materi ke para mahasiswanya, pada satu titik sampai dikritik sama mahasiswanya yg kebetulan guru SMK, akhirnya beliau mengundurkan diri"
cacingkremyyy;1,65E+18;15/04/2023 22.06;@Fujo0oshi @collegemenfess Kurang tahu ya, so far br denger yg rame kampus mengajar, magang, sm beberapa pertukaran mahasiswa. Sempet denger dr dosen ada yg dapet iisma cuma 2 apa ya cmiiw.
Arfiii89;1,65E+18;15/04/2023 21.58;@Querencia171 PPL atau ikut kampus mengajar bu gulu?
chaerisolmayo;1,65E+18;15/04/2023 20.16;"@ssefnum aku gak ikut kampus mengajar sih tapi sekrng volunteering ngajar anak kecil, harus fun, pembawaannya ceria kalau ngajar, media pembelajarannya harus berwarna-warni kalau
bisa media belajarnya gambar/video gitu sih, belajarnya dibuat kayak game gitu, terus sebelum mulai ngasi—"
cacingkremyyy;1,65E+18;15/04/2023 20.08;@collegemenfess Unej ngirimnya anak kampus mengajar aj yh???? 467, soon smg yg iisma, ppm banyak
powerful_breeze;1,65E+18;15/04/2023 15.51;@alfaedueuro aku dulu langsung dipilih sama kaprodi sih jadi langsung ditulis di surat jalan gitu. Fee nya ada tapi ga segede kampus mengajar jadi cuman di kasih uang transportasi totalnya 250k doang :')  tapi ga tau lgi kalo uangnya ada campur tangannya ama kampus lagi apa gak :')
alfaedueuro;1,65E+18;15/04/2023 15.48;@powerful_breeze Permisi kak, mau tanya, program Surabaya mengajar apakah ada seleksinya ya? Terus apakah juga ada fee seperti program kampus mengajar?
nasiihokben;1,65E+18;15/04/2023 13.07;@collegemenfess Ak pernah dapet penumpang, ternyata dosen ku sendiri, beliau kaprodi juga, mulai dari stasiun sampe rumah beliau yg dibahas tentang magang, kampus merdeka, kampus mengajar sampe skripsi???? (fyi aku driver grab bike)
Appearanshe;1,65E+18;15/04/2023 11.28;@outer_cosmo Megan Kho, 1993. TMI hari ini, belum ada. Bisa saja, kalau di kampus saya mengajar ada opsi untuk membuat projek yang dikerjakan secara berkelompok.
SitiKhasana2;1,65E+18;15/04/2023 10.07;@papadowoon Masha Allah keren bnget kak ???? selamat kak ???? next, habis kelar kampus mengajar aku mau cobain iisma, doa in kak ????
mahligaisunyi;1,65E+18;14/04/2023 23.06;"@outer_cosmo ?

Hezeriel, 1988 juga.
Sehari-hari mengajar di kampus, melukis, dan kalau di rumah juga habiskan waktu dengan anak. Anak bulu.

?"
nurulichsan141;1,65E+18;14/04/2023 15.55;"@geloraco Sudah Saya katakan..
Itu adalah urusan menyalip dari Kampanye Politik, krn Kebocoran Riset JICA.
Direktur @BappenasRI , adalah anak ITB, yg juga mengajar di Kampus sbg misi wktu itu, krn Saya juga masih Kuliah selaku Diplomat.
Dan Direktur itu, punya hubungan dgn @jica_direct .."
DumpalCandi17;1,65E+18;14/04/2023 13.21;@Dianawatiseri Suruh saja untuk mengajar teori di kampus dia! Karena Wan Bacot itu Bukan Praktisi, melainkan Teoritisi. Makanya, seluruh ucapannya tak masuk akal. Hanya lembaran buku saja yang bisa menerima bacotan dia. Bacotan tentang apa pun. ????
RioRichocho;1,65E+18;14/04/2023 12.42;@AdorkableRacer Jangan jadi fulltime karir sih rasanya. Mending jadi sampingan aja, sekarang ada program praktisi mengajar buat profesional jadi dosen tamu di kampus-kampus
aletteredge;1,65E+18;14/04/2023 11.21;@jogmfs Kampus mengajar
mandastudyroom;1,65E+18;14/04/2023 08.56;"@IISMAfess whether i got accepted or not, there's a high possibility i will cry. tapi ngga bakal berlarut since i need to focus on my kampus mengajar program.

last but not least, i'll treat myself! appreciating the hard works i've done during this period &lt;3"
mycterizans;1,65E+18;14/04/2023 06.07;"@Rafdks_21 @nct_menfess sebelum kampus mengajar aku bahkan udah play lagu boom berkali kali, cuma emang blm yang nyantol bgt buat ngestan krn masih kenalin member dan unit unitnya. disitu juga nulisnya ""mulai suka"" wkwk bukan jadi nctzen??"
dn21_;1,65E+18;14/04/2023 05.51;"gue kira dosen gue doang ky akhir² ini sibuk bgt smpe mintol mahasiswanya bantuin utk mendata kinerja mereka selama mengajar

yg kuliah di kampus kalian gt jg gasiee? atau yg swasta aja yaa? soalnya tmn gue yg ptn santuy² aja sih, ga pusingin dosen yg susah dihubungi utk ngajar??"
bewyuti;1,65E+18;14/04/2023 05.33;karena gue kampus mengajar jdi ngikut jadwal pesantren, so udah liburr
smteeiia;1,65E+18;13/04/2023 12.37;anjay angkatan 20 udah pada kampus mengajar yh
Mariyo002;1,65E+18;13/04/2023 12.04;Ikut kampus mengajar, tapi kuliah harus wajib ikut, di tambah harus ngerjain tugas Kampus mengajar + tugas kuliah. Ikut UTS dan UAS. Kuatkeun di semester ayeuna. Kalian ada ga gaes yang jurusan dan kampusnya yang sama kaya gue ??
niz_room;1,65E+18;13/04/2023 10.05;rethinking my life decision joining kampus mengajar T_T
rullytricahyono;1,65E+18;13/04/2023 07.08;artinya semua dosen di level yg sama tidak ada perbedaan gaji, mau kerjaannya beda2. Azas keadilannya adalah dari jam kerja, pokoknya seminggu beban setiap orang maks 40 jam. Itu setara dgn mengajar, meneliti, dan project yg jumlahnya berapa, biar bagian SDM kampus yang ngatur.
rullytricahyono;1,65E+18;13/04/2023 07.08;"di tugas utama dosen (mengajar, meneliti, pengembangan kampus).

Dan itu tadi, tidak semua dosen ada kesempatan yg sama. Saya 7 tahun jadi dosen jujur tidak terlalu mikirin gaji+insentif dari kampus krn alhamdulillah selama ini selalu ada project dari BUMN, kementerian, swasta."
ShadowSemblance;1,65E+18;13/04/2023 00.14;"?
?????????? ?????? ?????????? ???????? ?????????? ??????????
??????????????-????????????,
?????????????????? ???????? ??????...

?Sore itu, ketika Bella sudah selesai mengajar di doujang, ia berniat untuk segera pulang. Tidak ada urusan di kampus lagi, ia memutuskan +
?"
sasisusekarr;1,65E+18;12/04/2023 21.09;"Dulu pengen bgt ambil pgsd/pg paud wkwkwk. Tapi setelah beberapa pertimbangan ga jadi ambil pgsd malah ambil pend Math. 
Tapiii Alhamdulillah bgt dapet kesempatan ikut Kampus Mengajar dan punya pengalaman ngajar di SD. https://t.co/3SWKGfDxKM"
Kopi_laut;1,65E+18;12/04/2023 20.34;"Dulu udah paham hal seperti ini
Dosen adalah dosen, peneliti, Ibu/Ayah dari anak2nya, suami dari istri/istri dari suami, teman dari temannya, kadang mengajar seharian di kampus sana sini, bos dari bisnisnya, konsultan, mahasiswa 

Komunikasi dengan baik
Alhamdulillah dibimbing"
tinsxx____;1,65E+18;12/04/2023 17.58;keknya kalo kampus mengajar udah beres aing bkalan galau deh, bkl kgn tmen kelompok yg prik, anak2 yg gemess sm guru2 yg bs diajak gibah??????
ailurenadae;1,65E+18;12/04/2023 17.16;@collegemenfess Smt 6. Itu aku juga dapetnya pas ikutan kampus mengajar
gancorid;1,65E+18;12/04/2023 16.03;@unnesmenfess Aing, lulus kampus mengajar tanpa pengalaman organisasi
biaologi;1,65E+18;12/04/2023 13.36;kenapa ya bbh msib lama bgt cairnya, sedangkan dulu kampus mengajar lumayan cepet
unnesmenfess;1,65E+18;12/04/2023 09.30;#NAME?
thesacnites;1,65E+18;12/04/2023 03.11;"@Refuldent ?
?
Boleh, boleh. Pernah satu kali ada mahasiswa saya yang masuk kelas, matanya merah dan mukanya masih kuyu— ternyata masih hangover tapi harus hadir karena giliran presentasi. Bisa dibayangkan itu presentasinya bagaimana.. ngomong-ngomong mas mengajar di kampus mana?
?
?"
bakedcesqeaux_;1,65E+18;11/04/2023 22.06;jadi awalnya aku lagi patah hati banget karena susah ternyata untuk tembus magang di msib, akupun udah gagal sebelumnya di iisma, kampus mengajar, studi independen, dan banyak apply internship ke tempat lain cuma belum ada panggilan:( https://t.co/6SZFYsZNWM
ardi_tama1;1,65E+18;11/04/2023 21.06;@mbahndi @incitu @idhoen Hampir 15 tahun mengajar di kampus kristen bikin ente lebih alkitabiah
mandastudyroom;1,65E+18;11/04/2023 19.40;smt 6 ini dapet living allowance nya kampus mengajar, manifesting smt 7 nanti dapet living allowance nya iisma ??
strrryny;1,65E+18;11/04/2023 18.20;@collegemenfess aku lagi smt 6 sekarang. gaada penyesalan sama sekali. btw aku selama smt ini ikut kampus mengajar dan di jurusanku mewajibkan mahasiswa semester 6 buat kuliah i luar kampus dengan cara ikut mbkm kampus atau mbkm kemrntrian kecuali yg blm bisa ngontrak 20 sks atau yg prlu ngulang
cwkkgkjlss;1,65E+18;11/04/2023 13.02;Gue pernah tau ada anak double degree ambil s.ked sama s.ars waktu join grup kampus mengajar di tele. Pas gue baca, langsung speechless ??
viomevoyez_;1,65E+18;11/04/2023 00.03;@tanyakanrl semester 6, kampus mengajar yg tiap hari rasanya hadeuhhh, sembuhin hati, udah dijejeli sama skripsot, gila makin hari makin gjlsss
mxsterdetective;1,65E+18;10/04/2023 11.11;"@glooimyblue Hari minggu. Hari tanpa kegiatan belajar mengajar di kampus pun Devan habiskan di kosnya seorang diri. Daripada pergi keluar tanpa tujuan, ia lebih baik diam di kosnya sembari memeluk dakimakura sang waifu sejuta umat-- Asuna. 

Di kala waktunya bersantai, tiba-tiba ponselnya +"
PokkyMa;1,65E+18;09/04/2023 23.46;@unudmenfess Dulu aku ikut studi independen di smt 6, ga bisa konversi kkn. Yg bisa konversi kkn setauku tuh cuman yg lolos pembiayaan pkm atau ikut kampus mengajar kemendikbud (klo ga salah). Jadinya aku ikut kkn periode juli-agustus
FerBas_koe;1,65E+18;09/04/2023 21.49;"I just published Kampus Mengajar: Pengertian, Syarat hingga Manfaat 

https://t.co/snvTmZwNL0 https://t.co/pjcD2fFeC3"
ipbmengajar;1,64E+18;09/04/2023 17.14;"[ Rilis Media IMBlinks 2023 ]

Halo Pejuang Pendidikan!

Sepanjang bulan Februari hingga awal April kemarin, IPB Mengajar telah berhasil menyelenggarakan program “IPB Mengajar Bimbingan Lingkar Kampus” atau yang biasa disebut dengan IMBlinks. https://t.co/tWQkh0x88f"
ElwanSaiful;1,64E+18;09/04/2023 08.16;Sukses buat adik adik Kampus Mengajar 5 dan SDN.1 Kaobula atas partisipasi dan inisiatifnya
ElwanSaiful;1,64E+18;09/04/2023 08.15;Kampus Mengajar 5 ( KM.5 ) SDN.1 Kaobula Kota Baubau berbagi takjil Ramdhan Berkah https://t.co/Kjg7g8irA1
